url,first_image_url,highlights,location,table_data,error
https://housing.com/rent/16842837-440-sqft-1-rk-apartment-on-rent-in-sector-137-noida,https://housing-images.n7net.in/01c16c28/e8533b93e8884cbeb61ec186bb2445ba/v0/large/1_rk_apartment-for-rent-sector_137-Noida-bedroom.jpg,[],"Supertech Ecociti, Sector 137, Noida","{""Project Name"": ""Supertech Ecociti"", ""Security"": ""18,500"", ""Brokerage"": ""9,250Access Zero Brokerage Properties"", ""Maintenance"": ""1,300"", ""Built up area"": ""440 sq.ft"", ""Furnishing"": ""Fully Furnished"", ""Bathrooms"": ""1"", ""Balcony"": ""1"", ""Available from"": ""Available now"", ""Floor number"": ""14 of 20 floors"", ""Lease type"": ""Family / Bachelor / Company"", ""Age of property"": ""7 years"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""No"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/16843054-1082-sqft-2-bhk-apartment-on-rent-in-sector-137-noida,https://housing-images.n7net.in/01c16c28/5d1a696b098a46f7b4ee2709e4c64b87/v0/large/2_bhk_apartment-for-rent-sector_137-Noida-living_room.jpg,[],"Supertech Ecociti, Sector 137, Noida","{""Project Name"": ""Supertech Ecociti"", ""Security"": ""25,000"", ""Brokerage"": ""12,500Access Zero Brokerage Properties"", ""Maintenance"": ""3,200"", ""Built up area"": ""1082 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""2"", ""Balcony"": ""3"", ""Available from"": ""Available now"", ""Floor number"": ""Ground Floor of 15 floors"", ""Lease type"": ""Family / Bachelor / Company"", ""Age of property"": ""7 years"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""No"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/16846431-940-sqft-2-bhk-apartment-on-rent-in-sector-143b-noida,https://housing-images.n7net.in/01c16c28/7d41d918a4874975bdacdd6c4d4c1842/v0/large/2_bhk_apartment-for-rent-sector_143b-Noida-living_room.jpg,[],"Sikka Karnam Greens, Sector 143B, Noida","{""Project Name"": ""Sikka Karnam Greens"", ""Security"": ""25,000"", ""Brokerage"": ""12,500Access Zero Brokerage Properties"", ""Built up area"": ""940 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""2"", ""Balcony"": ""3"", ""Available from"": ""Available now"", ""Floor number"": ""11 of 18 floors"", ""Lease type"": ""Family / Bachelor"", ""Age of property"": ""2 years"", ""Gas Pipeline"": ""Yes"", ""Gate Community"": ""Yes"", ""Carpet area"": ""850 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/16846543-940-sqft-2-bhk-apartment-on-rent-in-sector-143b-noida,https://housing-images.n7net.in/01c16c28/75b24ab0418c4444add9a902eacf7be6/v0/large/2_bhk_apartment-for-rent-sector_143b-Noida-living_room.jpg,[],"Sikka Karnam Greens, Sector 143B, Noida","{""Project Name"": ""Sikka Karnam Greens"", ""Security"": ""26,000"", ""Brokerage"": ""13,000Access Zero Brokerage Properties"", ""Built up area"": ""940 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""2"", ""Balcony"": ""3"", ""Available from"": ""Available now"", ""Floor number"": ""7 of 18 floors"", ""Lease type"": ""Family / Bachelor"", ""Age of property"": ""2 years"", ""Gas Pipeline"": ""Yes"", ""Gate Community"": ""Yes"", ""Carpet area"": ""850 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/16846623-1150-sqft-2-bhk-apartment-on-rent-in-sector-143b-noida,https://housing-images.n7net.in/01c16c28/7cf13cec7da4417391fdc5a84398a414/v0/large/2_bhk_apartment-for-rent-sector_143b-Noida-living_room.jpg,[],"Sikka Karnam Greens, Sector 143B, Noida","{""Project Name"": ""Sikka Karnam Greens"", ""Security"": ""62,000"", ""Brokerage"": ""15,500Access Zero Brokerage Properties"", ""Built up area"": ""1150 sq.ft"", ""Furnishing"": ""Fully Furnished"", ""Bathrooms"": ""3"", ""Balcony"": ""3"", ""Available from"": ""Available now"", ""Floor number"": ""13 of 16 floors"", ""Lease type"": ""Family"", ""Age of property"": ""2 years"", ""Gas Pipeline"": ""Yes"", ""Gate Community"": ""Yes"", ""Carpet area"": ""1000 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/15287698-953-sqft-2-bhk-apartment-on-rent-in-sector-151-noida-v2,https://housing-images.n7net.in/01c16c28/232bbb4dde41620a8f97cff1bfd12578/v0/large/2_bhk_apartment-for-rent-sector_151-Aurangabad-living_room.jpg,[],"Jaypee Aman, Sector 151, Aurangabad","{""Project Name"": ""Jaypee Aman"", ""Security"": ""16,500"", ""Brokerage"": ""8,250Access Zero Brokerage Properties"", ""Maintenance"": ""3,000"", ""Built up area"": ""953 sq.ft"", ""Furnishing"": ""Fully Furnished"", ""Bathrooms"": ""2"", ""Balcony"": ""2"", ""Available from"": ""Available now"", ""Floor number"": ""2 of 22 floors"", ""Lease type"": ""Family"", ""Age of property"": ""15 years"", ""Main entrance facing"": ""North-East"", ""Gas Pipeline"": ""Yes"", ""Gate Community"": ""Yes"", ""Carpet area"": ""725 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/15288235-1350-sqft-3-bhk-apartment-on-rent-in-sector-151-noida-v2,https://housing-images.n7net.in/01c16c28/88b50899a5a694e5c345ee29f031f5f9/v0/large/3_bhk_apartment-for-rent-sector_151-Aurangabad-living_room.jpg,[],"Jaypee Aman, Sector 151, Aurangabad","{""Project Name"": ""Jaypee Aman"", ""Security"": ""17,500"", ""Brokerage"": ""8,750Access Zero Brokerage Properties"", ""Maintenance"": ""3,600"", ""Built up area"": ""1350 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""3"", ""Balcony"": ""3"", ""Available from"": ""Available now"", ""Floor number"": ""10 of 22 floors"", ""Lease type"": ""Family"", ""Age of property"": ""15 years"", ""Main entrance facing"": ""East"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""No"", ""Carpet area"": ""1256 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/16760518-1495-sqft-3-bhk-apartment-on-rent-in-sector-75-noida,https://housing-images.n7net.in/01c16c28/2537ab66abbc4200af6208c5cf002af4/v0/large/3_bhk_apartment-for-rent-sector_75_noida-Noida-living_room.jpg,"[""Metro Station Proximity"", ""Cycling & Jogging Track"", ""24x7 Security"", ""Power Backup""]","Panchsheel Pratishtha, Sector 75, Noida","{""Project Name"": ""Panchsheel Pratishtha"", ""Security"": ""69,000"", ""Brokerage"": ""17,250Access Zero Brokerage Properties"", ""Maintenance"": ""4,113"", ""Built up area"": ""1495 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""3"", ""Balcony"": ""4"", ""Available from"": ""Available now"", ""Floor number"": ""2 of 17 floors"", ""Lease type"": ""Family"", ""Age of property"": ""3 years"", ""Main entrance facing"": ""North-East"", ""Gas Pipeline"": ""Yes"", ""Gate Community"": ""Yes"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/16800807-1150-sqft-2.5-bhk-apartment-on-rent-in-sector-74-noida,https://housing-images.n7net.in/01c16c28/ae53e898fe605c3f9b10d582ceb2ffe0/v0/large/2.5_bhk_apartment-for-rent-sector_74_noida-Noida-living_room.jpg,[],"Supertech Cape Town, Supertech Capetown, Sector 74, Noida","{""Project Name"": ""Supertech Cape Town"", ""Security"": ""26,300"", ""Brokerage"": ""13,150(Negotiable)Access Zero Brokerage Properties"", ""Built up area"": ""1150 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""2"", ""Balcony"": ""4"", ""Available from"": ""Available now"", ""Floor number"": ""10 of 19 floors"", ""Lease type"": ""Family / Bachelor / Company"", ""Age of property"": ""3 years"", ""Main entrance facing"": ""East"", ""Gas Pipeline"": ""Yes"", ""Gate Community"": ""Yes"", ""Carpet area"": ""1080 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/16767524-1310-sqft-2.5-bhk-apartment-on-rent-in-sector-75-noida,https://housing-images.n7net.in/01c16c28/a9745730bac7446bb8bf8f5e2d8535a0/v0/large/2.5_bhk_apartment-for-rent-sector_75_noida-Noida-living_room.jpg,[],"Panchsheel Pratishtha, Sector 75, Noida","{""Project Name"": ""Panchsheel Pratishtha"", ""Security"": ""60,000"", ""Brokerage"": ""15,000Access Zero Brokerage Properties"", ""Maintenance"": ""3,603"", ""Built up area"": ""1310 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""2"", ""Balcony"": ""3"", ""Available from"": ""Available now"", ""Floor number"": ""8 of 17 floors"", ""Lease type"": ""Family"", ""Age of property"": ""5 years"", ""Main entrance facing"": ""North-East"", ""Gas Pipeline"": ""Yes"", ""Gate Community"": ""Yes"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/16693441-1695-sqft-3-bhk-apartment-on-rent-in-sector-137-noida,https://housing-images.n7net.in/01c16c28/51de4c0632554d4aac5d55e7df51ad00/v0/large/3_bhk_apartment-for-rent-sector_137-Noida-living_room.jpg,[],"Paras Tierea, Sector 137, Noida","{""Project Name"": ""Paras Tierea"", ""Security"": ""44,000"", ""Brokerage"": ""22,000(Negotiable)Access Zero Brokerage Properties"", ""Maintenance"": ""3,500"", ""Built up area"": ""1695 sq.ft"", ""Furnishing"": ""Fully Furnished"", ""Bathrooms"": ""4"", ""Balcony"": ""4"", ""Available from"": ""Available now"", ""Floor number"": ""10 of 24 floors"", ""Lease type"": ""Family / Bachelor / Company"", ""Age of property"": ""8 years"", ""Gas Pipeline"": ""Yes"", ""Gate Community"": ""Yes"", ""Carpet area"": ""1580 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/16688234-1045-sqft-2-bhk-apartment-on-rent-in-sector-137-noida,https://housing-images.n7net.in/01c16c28/a5c3506f36debe16c164103b4d4902ed/v0/large/2_bhk_apartment-for-rent-sector_137-Kulesara-living_room.jpg,[],"Paramount Floraville, Sector 137, Kulesara","{""Project Name"": ""Paramount Floraville"", ""Security"": ""66,000"", ""Brokerage"": ""16,500Access Zero Brokerage Properties"", ""Maintenance"": ""3,200"", ""Built up area"": ""1045 sq.ft"", ""Furnishing"": ""Fully Furnished"", ""Bathrooms"": ""2"", ""Balcony"": ""3"", ""Available from"": ""Available now"", ""Floor number"": ""9 of 21 floors"", ""Lease type"": ""Family / Bachelor / Company"", ""Age of property"": ""9 years"", ""Main entrance facing"": ""East"", ""Gas Pipeline"": ""Yes"", ""Gate Community"": ""Yes"", ""Carpet area"": ""870 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/16496004-1950-sqft-3-bhk-apartment-on-rent-in-sector-137-noida,https://housing-images.n7net.in/01c16c28/1739005807717_a082ec4ff666b75172913891f1e3ff01/v0/large/3_bhk_apartment-for-rent-sector_137-Kulesara-living_room.jpg,[],"Purvanchal Royal Park, Sector 137, Kulesara","{""Project Name"": ""Purvanchal Royal Park"", ""Security"": ""1 Lac"", ""Brokerage"": ""50,000(Negotiable)Access Zero Brokerage Properties"", ""Maintenance"": ""6,000"", ""Built up area"": ""1950 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""4"", ""Balcony"": ""3"", ""Available from"": ""Available now"", ""Floor number"": ""9 of 19 floors"", ""Lease type"": ""Family"", ""Age of property"": ""9 years"", ""Main entrance facing"": ""North-East"", ""Gas Pipeline"": ""Yes"", ""Gate Community"": ""Yes"", ""Carpet area"": ""1600 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/17168613-1045-sqft-2-bhk-apartment-on-rent-in-sector-137-noida,https://housing-images.n7net.in/01c16c28/114f49453ab45b116bc4b2bab87063b9/v0/large/2_bhk_apartment-for-rent-sector_137-Noida-hall.jpg,[],"Paras Tierea, Sector 137, Noida","{""Project Name"": ""Paras Tierea"", ""Security"": ""22,000"", ""Brokerage"": ""11,000(Negotiable)Access Zero Brokerage Properties"", ""Built up area"": ""1045 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""2"", ""Balcony"": ""2"", ""Available from"": ""Available now"", ""Floor number"": ""10 of 22 floors"", ""Lease type"": ""Family / Bachelor / Company"", ""Age of property"": ""8 years"", ""Main entrance facing"": ""North-East"", ""Gas Pipeline"": ""Yes"", ""Gate Community"": ""Yes"", ""Carpet area"": ""950 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/17168532-825-sqft-2-bhk-apartment-on-rent-in-sector-137-noida,https://housing-images.n7net.in/01c16c28/825b827d1a3ae849739d3aa6ec55d846/v0/large/2_bhk_apartment-for-rent-sector_137-Noida-hall.jpg,[],"Paras Tierea, Sector 137, Noida","{""Project Name"": ""Paras Tierea"", ""Security"": ""20,500"", ""Brokerage"": ""10,250(Negotiable)Access Zero Brokerage Properties"", ""Built up area"": ""825 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""2"", ""Balcony"": ""2"", ""Available from"": ""Available now"", ""Floor number"": ""5 of 20 floors"", ""Lease type"": ""Family / Bachelor / Company"", ""Age of property"": ""8 years"", ""Gas Pipeline"": ""Yes"", ""Gate Community"": ""Yes"", ""Carpet area"": ""750 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/17165998-495-sqft-1-bhk-apartment-on-rent-in-sector-137-noida,https://housing-images.n7net.in/01c16c28/36dc184be0af410708acd02bf3b8ccca/v0/large/1_bhk_apartment-for-rent-sector_137-Noida-hall.jpg,[],"Paras Tierea, Sector 137, Noida","{""Project Name"": ""Paras Tierea"", ""Security"": ""18,500"", ""Brokerage"": ""9,250(Negotiable)Access Zero Brokerage Properties"", ""Maintenance"": ""1,100"", ""Built up area"": ""495 sq.ft"", ""Furnishing"": ""Fully Furnished"", ""Bathrooms"": ""1"", ""Balcony"": ""1"", ""Available from"": ""Available now"", ""Floor number"": ""12 of 26 floors"", ""Lease type"": ""Family / Bachelor / Company"", ""Age of property"": ""8 years"", ""Gas Pipeline"": ""Yes"", ""Gate Community"": ""Yes"", ""Carpet area"": ""350 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/16479324-3400-sqft-3-bhk-apartment-on-rent-in-sector-93b-noida,https://housing-images.n7net.in/01c16c28/1738830139967_bbb942a35b873a3b469416f6fc009ef8/v0/large/3_bhk_apartment-for-rent-sector_93b-Noida-living_room.jpg,[],"Omaxe The Forest Spa, Sector 93B, Noida","{""Project Name"": ""Omaxe The Forest Spa"", ""Security"": ""2.5 Lacs"", ""Brokerage"": ""1.3 LacsAccess Zero Brokerage Properties"", ""Maintenance"": ""15,000"", ""Built up area"": ""3400 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""3"", ""Balcony"": ""4"", ""Available from"": ""Available now"", ""Floor number"": ""8 of 19 floors"", ""Lease type"": ""Family / Company"", ""Age of property"": ""10 years"", ""Main entrance facing"": ""North-East"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""Yes"", ""Carpet area"": ""2700 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/17057800-1120-sqft-3-bhk-apartment-on-rent-in-sector-137-noida,https://housing-images.n7net.in/01c16c28/2c73052080b62322dfa8745b3902d42b/v0/large/3_bhk_apartment-for-rent-sector_137-Kulesara-hall.jpg,[],"Paramount Floraville, Sector 137, Kulesara","{""Project Name"": ""Paramount Floraville"", ""Security"": ""60,000"", ""Brokerage"": ""15,000Access Zero Brokerage Properties"", ""Maintenance"": ""4,100"", ""Built up area"": ""1120 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""2"", ""Balcony"": ""2"", ""Available from"": ""Available now"", ""Floor number"": ""16 of 21 floors"", ""Lease type"": ""Family / Bachelor"", ""Age of property"": ""10 years"", ""Main entrance facing"": ""North-East"", ""Gas Pipeline"": ""Yes"", ""Gate Community"": ""Yes"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/17183769-1800-sqft-3-bhk-independent-floor-on-rent-in-sector-41-noida,https://housing-images.n7net.in/01c16c28/118555f588aa71592770c2a5355af6f9/v0/large/3_bhk_independent_builder_floor-for-rent-sector_41-Noida-bedroom.jpg,[],"Block F, Sector 41, Noida","{""Security"": ""76,000"", ""Brokerage"": ""38,000(Negotiable)Access Zero Brokerage Properties"", ""Built up area"": ""1800 sq.ft"", ""Furnishing"": ""Fully Furnished"", ""Bathrooms"": ""3"", ""Balcony"": ""2"", ""Available from"": ""Available now"", ""Floor number"": ""2 of 3 floors"", ""Lease type"": ""Family / Bachelor / Company"", ""Age of property"": ""3 years"", ""Main entrance facing"": ""South"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""No"", ""Carpet area"": ""1750 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/16941738-1750-sqft-3-bhk-apartment-on-rent-in-sector-25-noida,https://housing-images.n7net.in/01c16c28/e6f7a290e4fc38f4d7feb5f4fd058439/v0/large/3_bhk_apartment-for-rent-sector_25_jalvayu_vihar-Noida-hall.jpg,[],"Sector 25, Noida","{""Project Name"": ""Jalwayu Vihar"", ""Security"": ""1.3 Lacs"", ""Brokerage"": ""65,000(Negotiable)Access Zero Brokerage Properties"", ""Maintenance"": ""1,200"", ""Built up area"": ""1750 sq.ft"", ""Furnishing"": ""Fully Furnished"", ""Bathrooms"": ""2"", ""Balcony"": ""2"", ""Available from"": ""Available now"", ""Floor number"": ""1 of 2 floors"", ""Lease type"": ""Family / Bachelor / Company"", ""Age of property"": ""3 years"", ""Main entrance facing"": ""East"", ""Gas Pipeline"": ""Yes"", ""Gate Community"": ""Yes"", ""Carpet area"": ""1700 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/16580899-1850-sqft-3-bhk-apartment-on-rent-in-sector-25-noida,https://housing-images.n7net.in/01c16c28/040054021222460f51741820d573efbc/v0/large/3_bhk_apartment-for-rent-sector_25_jalvayu_vihar-Noida-hall.jpg,[],"Sector 25, Noida","{""Project Name"": ""Jalwayu Vihar"", ""Security"": ""1.3 Lacs"", ""Brokerage"": ""65,000(Negotiable)Access Zero Brokerage Properties"", ""Built up area"": ""1850 sq.ft"", ""Furnishing"": ""Fully Furnished"", ""Bathrooms"": ""3"", ""Balcony"": ""3"", ""Available from"": ""Available now"", ""Floor number"": ""1 of 2 floors"", ""Lease type"": ""Family"", ""Age of property"": ""3 years"", ""Main entrance facing"": ""East"", ""Gas Pipeline"": ""Yes"", ""Gate Community"": ""Yes"", ""Carpet area"": ""1800 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/16406264-1850-sqft-3-bhk-apartment-on-rent-in-sector-25-noida,https://housing-images.n7net.in/01c16c28/600890ccca8cc52e66e259b21f950cb1/v0/large/3_bhk_apartment-for-rent-sector_25_jalvayu_vihar-Noida-hall.jpg,[],"Sector 25, Noida","{""Project Name"": ""Jalwayu Vihar"", ""Security"": ""1.3 Lacs"", ""Brokerage"": ""65,000(Negotiable)Access Zero Brokerage Properties"", ""Built up area"": ""1850 sq.ft"", ""Furnishing"": ""Fully Furnished"", ""Bathrooms"": ""3"", ""Balcony"": ""3"", ""Available from"": ""Available now"", ""Floor number"": ""1 of 2 floors"", ""Lease type"": ""Family / Bachelor / Company"", ""Age of property"": ""3 years"", ""Main entrance facing"": ""East"", ""Gas Pipeline"": ""Yes"", ""Gate Community"": ""Yes"", ""Carpet area"": ""1750 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/17109892-2200-sqft-3-bhk-independent-floor-on-rent-in-sector-39-noida,https://housing-images.n7net.in/01c16c28/0c3810f0b8f884774793e0e021c5df52/v0/large/3_bhk_independent_builder_floor-for-rent-sector_39_noida-Noida-hall.jpg,[],"Sector 39, Noida","{""Security"": ""1.3 Lacs"", ""Brokerage"": ""65,000(Negotiable)Access Zero Brokerage Properties"", ""Built up area"": ""2200 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""3"", ""Balcony"": ""1"", ""Available from"": ""Available now"", ""Floor number"": ""1 of 3 floors"", ""Lease type"": ""Family / Bachelor / Company"", ""Age of property"": ""2 years"", ""Main entrance facing"": ""North-East"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""No"", ""Carpet area"": ""2000 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/17197216-1250-sqft-2.5-bhk-apartment-on-rent-in-sector-137-noida,https://housing-images.n7net.in/01c16c28/7cef0dcfea734e0c8861701741efdfe0/v0/large/2.5_bhk_apartment-for-rent-sector_137-Kulesara-living_room.jpg,[],"Exotica Fresco, Sector 137, Kulesara","{""Project Name"": ""Exotica Fresco"", ""Security"": ""56,000"", ""Brokerage"": ""28,000Access Zero Brokerage Properties"", ""Maintenance"": ""2,800"", ""Built up area"": ""1250 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""2"", ""Balcony"": ""3"", ""Available from"": ""Available now"", ""Floor number"": ""4 of 18 floors"", ""Lease type"": ""Family"", ""Age of property"": ""10 years"", ""Main entrance facing"": ""North-East"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""No"", ""Carpet area"": ""975 sq.ft"", ""Price Negotiable"": ""No""}",
