title,link,subtitle,price,area,property_details,city,location,first_image_url,latitude,longitude,price_per_sqft
3 BHK Flat for rent in Sector 168,https://housing.com/rent/17006170-2100-sqft-3-bhk-apartment-on-rent-in-sector-168-noida,Sunworld Arista,40000,2100.0,Semi furnished,Noida,Sector 168,https://housing-images.n7net.in/01c16c28/c5309e602f0fb95120fb6b6e4ae4dd2a/v0/large/3_bhk_apartment-for-rent-sector_168-Noida-bedroom.jpg,,,19.047619047619047
2 BHK Flat for rent in Sector 134,https://housing.com/rent/17007586-930-sqft-2-bhk-apartment-on-rent-in-sector-134-noida,Jaypee Kosmos,32000,930.0,Fully furnished,Noida,Sector 134,https://housing-images.n7net.in/01c16c28/589a5299cc58ba31058aab0649483a6f/v0/large/2_bhk_apartment-for-rent-sector_134-Noida-hall.jpg,,,34.40860215053763
3 BHK Flat for rent in Sector 75,https://housing.com/rent/17011197-1350-sqft-3-bhk-apartment-on-rent-in-sector-75-noida,Gardenia Golf City,35000,1350.0,Semi furnished,Noida,Sector 75,https://housing-images.n7net.in/01c16c28/3224d757bd6dba5930272d25e5a63278/v0/large/3_bhk_apartment-for-rent-sector_75_noida-Noida-hall.jpg,,,25.925925925925927
2 BHK Flat for rent in Sector 75,https://housing.com/rent/17011240-950-sqft-2-bhk-apartment-on-rent-in-sector-75-noida,Gardenia Golf City,35000,950.0,Fully furnished,Noida,Sector 75,https://housing-images.n7net.in/01c16c28/2e8ecbfe837a914492d91f4b405d0d14/v0/large/2_bhk_apartment-for-rent-sector_75_noida-Noida-hall.jpg,,,36.8421052631579
2 BHK Flat for rent in Sector 74,https://housing.com/rent/17031756-930-sqft-2-bhk-apartment-on-rent-in-sector-74-noida,Supertech Cape Town,26000,930.0,Semi furnished,Noida,Sector 74,https://housing-images.n7net.in/01c16c28/5008872e45cf6d2bfbfa3f6df9a170ad/v0/large/2_bhk_apartment-for-rent-sector_74_noida-Noida-hall.jpg,,,27.956989247311828
2.5 BHK Flat for rent in Sector 74,https://housing.com/rent/17032085-1150-sqft-2.5-bhk-apartment-on-rent-in-sector-74-noida,Supertech Cape Town,27000,1150.0,Semi furnished,Noida,Sector 74,https://housing-images.n7net.in/01c16c28/2759a21b477887c178eae84df1b597f1/v0/large/2.5_bhk_apartment-for-rent-sector_74_noida-Noida-bedroom.jpg,,,23.47826086956522
3 BHK Independent Builder Floor for rent in Sector 48,https://housing.com/rent/17085007-2400-sqft-3-bhk-independent-floor-on-rent-in-sector-48-noida,Not Found,65000,2400.0,Semi furnished,Noida,Sector 48,https://housing-images.n7net.in/01c16c28/086f0517b037e69f386287c1ed4ba46a/v0/large/3_bhk_independent_builder_floor-for-rent-sector_48-Noida-hall.jpg,,,27.083333333333332
3 BHK Independent Builder Floor for rent in Sector 48,https://housing.com/rent/17085063-2100-sqft-3-bhk-independent-floor-on-rent-in-sector-48-noida,Not Found,40000,2100.0,Semi furnished,Noida,Sector 48,https://housing-images.n7net.in/01c16c28/149fc0f671850ebac83957c5ae203ca6/v0/large/3_bhk_independent_builder_floor-for-rent-sector_48-Noida-hall.jpg,,,19.047619047619047
2.5 BHK Flat for rent in Sector 78,https://housing.com/rent/16333672-1290-sqft-2.5-bhk-apartment-on-rent-in-sector-78-noida,Mahagun Moderne,35000,1290.0,Semi furnished,Noida,Sector 78,https://housing-images.n7net.in/01c16c28/1737213394187_9f8ed2ef9adf13a0c46a78504c948511/v0/large/2.5_bhk_apartment-for-rent-sector_78_noida-Noida-living_room.jpg,,,27.131782945736433
3 BHK Independent Builder Floor for rent in Sector 47,https://housing.com/rent/17084946-1700-sqft-3-bhk-independent-floor-on-rent-in-sector-47-noida,Not Found,32000,1700.0,Semi furnished,Noida,Sector 47,https://housing-images.n7net.in/01c16c28/567f053d487190d0d8b1014d0541c122/v0/large/3_bhk_independent_builder_floor-for-rent-sector_47_noida-Noida-hall.jpg,,,18.823529411764707
3 BHK Flat for rent in Sector 94,https://housing.com/rent/17085182-2180-sqft-3-bhk-apartment-on-rent-in-sector-94-noida,Supertech Supernova,70000,2180.0,Fully furnished,Noida,Sector 94,https://housing-images.n7net.in/01c16c28/3c85db7844c8645136287c663739bc7f/v0/large/3_bhk_apartment-for-rent-sector_94_1-Noida-hall.jpg,,,32.11009174311926
2 BHK Flat for rent in Sector 150,https://housing.com/rent/17059866-1100-sqft-2-bhk-apartment-on-rent-in-sector-150-noida,Tata Eureka Park,22000,1100.0,Semi furnished,Noida,Sector 150,https://housing-images.n7net.in/01c16c28/30274d218a2e8826c5a5972617d6418f/v0/large/2_bhk_apartment-for-rent-sector_150-Noida-hall.jpg,,,20.0
2 BHK Flat for rent in Sector 118,https://housing.com/rent/17063011-1020-sqft-2-bhk-apartment-on-rent-in-sector-118-noida,Supertech The Romano,19500,1020.0,Semi furnished,Noida,Sector 118,https://housing-images.n7net.in/01c16c28/002fbd1a543032eb486e4abe9cca1aba/v0/large/2_bhk_apartment-for-rent-sector_118-Noida-hall.jpg,,,19.11764705882353
2 BHK Flat for rent in Sector 118,https://housing.com/rent/17063150-1020-sqft-2-bhk-apartment-on-rent-in-sector-118-noida,Supertech The Romano,19500,1020.0,Semi furnished,Noida,Sector 118,https://housing-images.n7net.in/01c16c28/2346ea0fc6f704d3145ce8ecf7d69a7b/v0/large/2_bhk_apartment-for-rent-sector_118-Noida-hall.jpg,,,19.11764705882353
3 BHK Flat for rent in Sector 150,https://housing.com/rent/17061212-1285-sqft-3-bhk-apartment-on-rent-in-sector-150-noida,Tata Eureka Park,25000,1285.0,Semi furnished,Noida,Sector 150,https://housing-images.n7net.in/01c16c28/3eb85c13e3df76139b5cc5bfad578a06/v0/large/3_bhk_apartment-for-rent-sector_150-Noida-hall.jpg,,,19.455252918287936
2.5 BHK Flat for rent in Sector 76,https://housing.com/rent/17063492-1147-sqft-2.5-bhk-apartment-on-rent-in-sector-76-noida,JM Orchid,29000,1147.0,Semi furnished,Noida,Sector 76,https://housing-images.n7net.in/01c16c28/631bf0fe7de8d4b99c3626688dce1e04/v0/large/2.5_bhk_apartment-for-rent-sector_76-Noida-hall.jpg,,,25.283347863993026
3 BHK Flat for rent in Sector 79,https://housing.com/rent/17060146-1730-sqft-3-bhk-apartment-on-rent-in-sector-79-noida,Mahagun Mirabella,60000,1730.0,Fully furnished,Noida,Sector 79,https://housing-images.n7net.in/01c16c28/04ae48f583bd191cbdd843840d6671e4/v0/large/3_bhk_apartment-for-rent-sector_79_noida-Noida-hall.jpg,,,34.68208092485549
3 BHK Flat for rent in Sector 74,https://housing.com/rent/17060324-1505-sqft-3-bhk-apartment-on-rent-in-sector-74-noida,Supertech Cape Town,39000,1505.0,Fully furnished,Noida,Sector 74,https://housing-images.n7net.in/01c16c28/bc3f613bb15a4e0882d0fff7b04c692e/v0/large/3_bhk_apartment-for-rent-sector_74_noida-Noida-hall.jpg,,,25.91362126245847
2.5 BHK Flat for rent in Sector 118,https://housing.com/rent/17063249-1260-sqft-2.5-bhk-apartment-on-rent-in-sector-118-noida,Supertech The Romano,20500,1260.0,Semi furnished,Noida,Sector 118,https://housing-images.n7net.in/01c16c28/002fbd1a543032eb486e4abe9cca1aba/v0/large/2.5_bhk_apartment-for-rent-sector_118-Noida-hall.jpg,,,16.26984126984127
4 BHK Flat for rent in Sector 137,https://housing.com/rent/16946060-1968-sqft-4-bhk-apartment-on-rent-in-sector-137-noida,Logix Blossom County,60000,1968.0,Fully furnished,Noida,Sector 137,https://housing-images.n7net.in/01c16c28/cc80766cf2b930c6512aa9d8bb453908/v0/large/4_bhk_apartment-for-rent-sector_137-Noida-hall.jpg,,,30.48780487804878
2 BHK Flat for rent in Sector 137,https://housing.com/rent/16473104-1040-sqft-2-bhk-apartment-on-rent-in-sector-137-noida,Logix Blossom County,38000,1040.0,Fully furnished,Noida,Sector 137,https://housing-images.n7net.in/01c16c28/b00796ff5280e1adde0d855c0520e700/v0/large/2_bhk_apartment-for-rent-sector_137-Noida-hall.jpg,,,36.53846153846154
2 BHK Flat for rent in Sector 32,https://housing.com/rent/16995977-1609-sqft-2-bhk-apartment-on-rent-in-sector-32-noida,Amore,55000,1609.0,Semi furnished,Noida,Sector 32,https://housing-images.n7net.in/01c16c28/27b50bd4bb29a1b573a8a03f6eb30ffe/v0/large/2_bhk_apartment-for-rent-sector_32_noida-Noida-hall.jpg,,,34.18272218769422
3 BHK Flat for rent in Sector 150,https://housing.com/rent/17005851-1285-sqft-3-bhk-apartment-on-rent-in-sector-150-noida,Tata Eureka Park,27000,1285.0,Fully furnished,Noida,Sector 150,https://housing-images.n7net.in/01c16c28/ec12c85e951d16eb71b67fda02a002ba/v0/large/3_bhk_apartment-for-rent-sector_150-Noida-bedroom.jpg,,,21.011673151750973
3 BHK Flat for rent in Sector 150,https://housing.com/rent/17005933-1750-sqft-3-bhk-apartment-on-rent-in-sector-150-noida,ACE Group Parkway,40000,1750.0,Semi furnished,Noida,Sector 150,https://housing-images.n7net.in/01c16c28/2d8b7e676b5cb508bba55eacaaf97dbb/v0/large/3_bhk_apartment-for-rent-sector_150-Noida-hall.jpg,,,22.857142857142858
3 BHK Independent Builder Floor for rent in Sector 41,https://housing.com/rent/17005937-2200-sqft-3-bhk-independent-floor-on-rent-in-sector-41-noida,Not Found,31000,2200.0,Semi furnished,Noida,Sector 41,https://housing-images.n7net.in/01c16c28/34890e8040c04d1b8374735ab3abc367/v0/large/3_bhk_independent_builder_floor-for-rent-sector_41-Noida-hall.jpg,,,14.090909090909092
3.5 BHK Flat for rent in Sector 75,https://housing.com/rent/17003474-1550-sqft-3.5-bhk-apartment-on-rent-in-sector-75-noida,Gardenia Golf City,45000,1550.0,Fully furnished,Noida,Sector 75,https://housing-images.n7net.in/01c16c28/710a3a3db7436d6600ed78ba7f2b168b/v0/large/3.5_bhk_apartment-for-rent-sector_75_noida-Noida-hall.jpg,,,29.032258064516128
3 BHK Flat for rent in Sector 75,https://housing.com/rent/17004212-2510-sqft-3-bhk-apartment-on-rent-in-sector-75-noida,Dasnac The Jewel of Noida,75000,2510.0,Semi furnished,Noida,Sector 75,https://housing-images.n7net.in/01c16c28/09bba2cf1661fe02888b2d11065c8333/v0/large/3_bhk_apartment-for-rent-sector_75_noida-Noida-hall.jpg,,,29.8804780876494
2 BHK Flat for rent in Sector 151,https://housing.com/rent/17003027-953-sqft-2-bhk-apartment-on-rent-in-sector-151-noida,Jaypee Aman 3,17200,953.0,Semi furnished,Noida,Sector 151,https://housing-images.n7net.in/01c16c28/558cf525e5562bf6e6bb625c54e9e7bc/v0/large/2_bhk_apartment-for-rent-sector_151-Aurangabad-hall.jpg,,,18.048268625393494
3 BHK Flat for rent in Sector 75,https://housing.com/rent/17005535-1495-sqft-3-bhk-apartment-on-rent-in-sector-75-noida,Panchsheel Pratishtha,40000,1495.0,Semi furnished,Noida,Sector 75,https://housing-images.n7net.in/01c16c28/5d4217bddfa26d7ddcdb914e692f6e48/v0/large/3_bhk_apartment-for-rent-sector_75_noida-Noida-hall.jpg,,,26.755852842809364
2 BHK Flat for rent in Sector 150,https://housing.com/rent/17005761-1100-sqft-2-bhk-apartment-on-rent-in-sector-150-noida,Tata Eureka Park,24000,1100.0,Semi furnished,Noida,Sector 150,https://housing-images.n7net.in/01c16c28/e66691e0b45736c5f88f15cd8979fa80/v0/large/2_bhk_apartment-for-rent-sector_150-Noida-hall.jpg,,,21.818181818181817
2.5 BHK Flat for rent in Sector 78,https://housing.com/rent/16997795-1190-sqft-2.5-bhk-apartment-on-rent-in-sector-78-noida,Colorful Estates Private Limited Antriksh Golf View II,26000,1190.0,Semi furnished,Noida,Sector 78,https://housing-images.n7net.in/01c16c28/8369c3d4ffa3da29518b2be1ff6f826c/v0/large/2.5_bhk_apartment-for-rent-sector_78_noida-Noida-hall.jpg,,,21.84873949579832
2.5 BHK Flat for rent in Sector 75,https://housing.com/rent/17003643-1150-sqft-2.5-bhk-apartment-on-rent-in-sector-75-noida,Aims Golf Avenue,25500,1150.0,Semi furnished,Noida,Sector 75,https://housing-images.n7net.in/01c16c28/25c645dd872b27b7fa0c8d8ef5f52e95/v0/large/2.5_bhk_apartment-for-rent-sector_75_noida-Noida-hall.jpg,,,22.17391304347826
3 BHK Flat for rent in Sector 75,https://housing.com/rent/17004066-1656-sqft-3-bhk-apartment-on-rent-in-sector-75-noida,IVY County,55000,1656.0,Semi furnished,Noida,Sector 75,https://housing-images.n7net.in/01c16c28/3e24bd9d5ded61e5c4d019742211ec98/v0/large/3_bhk_apartment-for-rent-sector_75_noida-Noida-hall.jpg,,,33.21256038647343
3 BHK Independent Builder Floor for rent in Sector 41,https://housing.com/rent/16914212-1700-sqft-3-bhk-independent-floor-on-rent-in-sector-41-noida,Not Found,36000,1700.0,Semi furnished,Noida,Sector 41,https://housing-images.n7net.in/01c16c28/a6dedbca3c199b756513b658e2805583/v0/large/3_bhk_independent_builder_floor-for-rent-sector_41-Noida-hall.jpg,,,21.176470588235293
3 BHK Flat for rent in Sector 94,https://housing.com/rent/16914808-2200-sqft-3-bhk-apartment-on-rent-in-sector-94-noida,Supertech Supernova,65000,2200.0,Semi furnished,Noida,Sector 94,https://housing-images.n7net.in/01c16c28/5b50887b628fe3636d62a4460e952124/v0/large/3_bhk_apartment-for-rent-sector_94_1-Noida-balcony.jpg,,,29.545454545454547
3 BHK Flat for rent in Phase 2,https://housing.com/rent/15680042-1250-sqft-3-bhk-apartment-on-rent-in-phase-2-noida,Gaursons 14th Avenue,28000,1250.0,Semi furnished,Noida,Phase 2,https://housing-images.n7net.in/01c16c28/29eef984f477781bcf591c12e96e56ef/v0/large/3_bhk_apartment-for-rent-phase_2_noida-Noida-balcony.jpg,,,22.4
3 BHK Flat for rent in Sector 133,https://housing.com/rent/16884007-1560-sqft-3-bhk-apartment-on-rent-in-sector-133-noida,Jaypee Klassic Heights,25000,1560.0,Semi furnished,Noida,Sector 133,https://housing-images.n7net.in/01c16c28/03146d9bd5cc591af1f7031afe84a77c/v0/large/3_bhk_apartment-for-rent-sector_133-Noida-hall.jpg,,,16.025641025641026
2 BHK Flat for rent in Sector 137,https://housing.com/rent/16944303-1195-sqft-2-bhk-apartment-on-rent-in-sector-137-noida,Paras Tierea,34000,1195.0,Fully furnished,Noida,Sector 137,https://housing-images.n7net.in/01c16c28/d350912cbee66a7387ad50bb99c1eabe/v0/large/2_bhk_apartment-for-rent-sector_137-Noida-hall.jpg,,,28.451882845188283
3 BHK Independent Builder Floor for rent in Phase 2,https://housing.com/rent/16941749-2800-sqft-3-bhk-independent-floor-on-rent-in-sector-32-noida,Not Found,80000,2800.0,Fully furnished,Noida,Phase 2,https://housing-images.n7net.in/01c16c28/58d3fcac74630fe5f184eda08fa0e11d/v0/large/3_bhk_independent_builder_floor-for-rent-phase_2_noida-Noida-hall.jpg,,,28.571428571428573
3 BHK Independent Builder Floor for rent in Sector 49,https://housing.com/rent/16806947-1700-sqft-3-bhk-independent-floor-on-rent-in-sector-49-noida,Not Found,31000,1700.0,Semi furnished,Noida,Sector 49,https://housing-images.n7net.in/01c16c28/8e73af3c8911c3977e69650eb0c3093d/v0/large/3_bhk_independent_builder_floor-for-rent-sector_49-Noida-hall.jpg,,,18.235294117647058
3 BHK Independent Builder Floor for rent in Sector 49,https://housing.com/rent/16806991-1700-sqft-3-bhk-independent-floor-on-rent-in-sector-49-noida,Not Found,30000,1700.0,Semi furnished,Noida,Sector 49,https://housing-images.n7net.in/01c16c28/3f40933f06a7e703c0721732d746277b/v0/large/3_bhk_independent_builder_floor-for-rent-sector_49-Noida-hall.jpg,,,17.647058823529413
3 BHK Independent Builder Floor for rent in Sector 100,https://housing.com/rent/17022734-2450-sqft-3-bhk-independent-floor-on-rent-in-sector-100-noida,Not Found,65000,2450.0,Fully furnished,Noida,Sector 100,https://housing-images.n7net.in/01c16c28/46ddc7a1e28d6d108029d2b848deb5a4/v0/large/3_bhk_independent_builder_floor-for-rent-sector_100-Noida-hall.jpg,,,26.53061224489796
3 BHK Flat for rent in Sector 78,https://housing.com/rent/15007827-1320-sqft-3-bhk-apartment-on-rent-in-sector-78-noida-2,Nimbus Hyde Park,28000,1320.0,Semi furnished,Noida,Sector 78,https://housing-images.n7net.in/01c16c28/1722064799369_e7e64d08835826242592d8d7ad32fb3b/v0/large/3_bhk_apartment-for-rent-sector_78_noida-Noida-living_room.jpg,,,21.21212121212121
2 BHK Flat for rent in Sector 77,https://housing.com/rent/17021864-1170-sqft-2-bhk-apartment-on-rent-in-sector-77-delhi,The Antriksh Kanball 3G,32000,1170.0,Fully furnished,Noida,Sector 77,https://housing-images.n7net.in/01c16c28/75248f0c4b7a856977c09b419e7df708/v0/large/2_bhk_apartment-for-rent-sector_77_noida_1-Noida-hall.jpg,,,27.35042735042735
2.5 BHK Flat for rent in Sector 79,https://housing.com/rent/17021878-1380-sqft-2.5-bhk-apartment-on-rent-in-sector-79-noida,Mahagun Mirabella,40000,1380.0,Semi furnished,Noida,Sector 79,https://housing-images.n7net.in/01c16c28/1883b056a25a9920d89cb146d8c907e0/v0/large/2.5_bhk_apartment-for-rent-sector_79_noida-Noida-hall.jpg,,,28.985507246376812
3 BHK Flat for rent in Sector 79,https://housing.com/rent/17051718-1665-sqft-3-bhk-apartment-on-rent-in-sector-79-noida,Urbtech Hilston,45000,1665.0,Semi furnished,Noida,Sector 79,https://housing-images.n7net.in/01c16c28/8b37c087ac3cb5c3e5498e6db90e6075/v0/large/3_bhk_apartment-for-rent-sector_79_noida-Noida-hall.jpg,,,27.027027027027028
2 BHK Flat for rent in Sector 74,https://housing.com/rent/17052659-930-sqft-2-bhk-apartment-on-rent-in-sector-74-noida,Supertech Cape Town,29500,930.0,Fully furnished,Noida,Sector 74,https://housing-images.n7net.in/01c16c28/d467fc25b85f763730cacabca7478d48/v0/large/2_bhk_apartment-for-rent-sector_74_noida-Noida-bedroom.jpg,,,31.72043010752688
2 BHK Flat for rent in Sector 77,https://housing.com/rent/17051077-1175-sqft-2-bhk-apartment-on-rent-in-sector-77-noida,Griha GrihaPravesh,27000,1175.0,Semi furnished,Noida,Sector 77,https://housing-images.n7net.in/01c16c28/db83168f6f544a4568bd72fc0ae3b6ce/v0/large/2_bhk_apartment-for-rent-sector_77_noida_1-Noida-hall.jpg,,,22.97872340425532
2 BHK Flat for rent in Sector 150,https://housing.com/rent/17053191-1100-sqft-2-bhk-apartment-on-rent-in-sector-150-noida,Eureka Park By Tata Value Homes,22000,1100.0,Semi furnished,Noida,Sector 150,https://housing-images.n7net.in/01c16c28/0d2eb149b4950cc7c94914d7f62b7588/v0/large/2_bhk_apartment-for-rent-sector_150-Noida-bedroom.jpg,,,20.0
3 BHK Flat for rent in Sector 74,https://housing.com/rent/17054202-1295-sqft-3-bhk-apartment-on-rent-in-sector-74-noida,Ajnara Grand Heritage,33000,1295.0,Semi furnished,Noida,Sector 74,https://housing-images.n7net.in/01c16c28/d7814049da373482b307acd8f6022126/v0/large/3_bhk_apartment-for-rent-sector_74_noida-Noida-hall.jpg,,,25.482625482625483
3 BHK Flat for rent in Sector 79,https://housing.com/rent/17054372-1690-sqft-3-bhk-apartment-on-rent-in-sector-79-noida,Gaursons Sports Wood,38000,1690.0,Semi furnished,Noida,Sector 79,https://housing-images.n7net.in/01c16c28/0dc32f8f749174ef53ed45e3677d781a/v0/large/3_bhk_apartment-for-rent-sector_79_noida-Noida-hall.jpg,,,22.485207100591715
2 BHK Flat for rent in Sector 150,https://housing.com/rent/17052261-1100-sqft-2-bhk-apartment-on-rent-in-sector-150-noida,Tata Eureka Park,23000,1100.0,Semi furnished,Noida,Sector 150,https://housing-images.n7net.in/01c16c28/09b04c16e5cfd475df0199d90751e453/v0/large/2_bhk_apartment-for-rent-sector_150-Noida-hall.jpg,,,20.90909090909091
3 BHK Flat for rent in Sector 150,https://housing.com/rent/17052412-1285-sqft-3-bhk-apartment-on-rent-in-sector-150-noida,Tata Eureka Park,26000,1285.0,Semi furnished,Noida,Sector 150,https://housing-images.n7net.in/01c16c28/9ebc1b208423c470ca4b5374b8d89345/v0/large/3_bhk_apartment-for-rent-sector_150-Noida-hall.jpg,,,20.233463035019454
3 BHK Flat for rent in Sector 150,https://housing.com/rent/17052512-1575-sqft-3-bhk-apartment-on-rent-in-sector-150-noida,Eureka Park By Tata Value Homes,28000,1575.0,Semi furnished,Noida,Sector 150,https://housing-images.n7net.in/01c16c28/53f75a129f3c91fdb56fa9a89f5b6ac9/v0/large/3_bhk_apartment-for-rent-sector_150-Noida-bedroom.jpg,,,17.77777777777778
2 BHK Flat for rent in Sector 74,https://housing.com/rent/17052527-930-sqft-2-bhk-apartment-on-rent-in-sector-74-noida,Supertech Cape Town,22500,930.0,Semi furnished,Noida,Sector 74,https://housing-images.n7net.in/01c16c28/e5651ba0e116903fb42445214baa6532/v0/large/2_bhk_apartment-for-rent-sector_74_noida-Noida-hall.jpg,,,24.193548387096776
2 BHK Flat for rent in Sector 74,https://housing.com/rent/17052604-930-sqft-2-bhk-apartment-on-rent-in-sector-74-noida,Supertech Cape Town,29500,930.0,Fully furnished,Noida,Sector 74,https://housing-images.n7net.in/01c16c28/32653e8fe426f97dac5eb11c77201c2b/v0/large/2_bhk_apartment-for-rent-sector_74_noida-Noida-hall.jpg,,,31.72043010752688
3 BHK Flat for rent in Sector 120,https://housing.com/rent/16115030-3100-sqft-3-bhk-apartment-on-rent-in-sector-120-noida,Amrapali Zodiac,34000,3100.0,Semi furnished,Noida,Sector 120,https://housing-images.n7net.in/01c16c28/7c26560ee9e05ba53e4980d500598b88/v0/large/3_bhk_apartment-for-rent-sector_120-Noida-bedroom.jpg,,,10.96774193548387
2.5 BHK Flat for rent in Sector 74,https://housing.com/rent/17013202-1150-sqft-2.5-bhk-apartment-on-rent-in-sector-74-noida,Supertech Cape Town,27000,1150.0,Semi furnished,Noida,Sector 74,https://housing-images.n7net.in/01c16c28/b8744b74b0118d287aaecf7cb16a6bb4/v0/large/2.5_bhk_apartment-for-rent-sector_74_noida-Noida-hall.jpg,,,23.47826086956522
